institution name,American Indian or Alaska Native,Asian,Black or African American,Hispanic,Native Hawaiian or Other Pacific Islander,White,Two or more races,Race/ethnicity unknown,U.S. Nonresident,EF2022A.Grand total,Cluster
The University of Tampa,0.1135718341851221,1.6846488737459777,3.1137611205754303,12.303615370054894,0.06625023660798789,66.23130796895703,3.2462615937914068,5.981449933749763,7.259133068332386,10566,1
Trinity Baptist College,0.2857142857142857,0.8571428571428572,17.42857142857143,9.142857142857142,0.2857142857142857,66.85714285714286,3.428571428571429,1.1428571428571428,0.5714285714285714,350,1
Trinity College of Florida,0.5524861878453038,2.7624309392265194,22.65193370165746,20.441988950276244,0.0,46.96132596685083,3.867403314917127,2.209944751381215,0.5524861878453038,181,1
Warner University,0.35335689045936397,0.47114252061248524,34.275618374558306,18.374558303886925,0.11778563015312131,40.04711425206125,2.5912838633686692,0.0,3.769140164899882,849,1
Webber International University,0.529567519858782,0.706090026478376,31.77405119152692,8.384819064430715,0.7943512797881729,40.42365401588703,2.206531332744925,5.648720211827008,9.532215357458076,1133,1
The University of West Florida,0.33281562014643884,3.705347237630353,10.953331854152799,11.959174617262038,0.22187708009762588,60.30619037053473,5.399008949042231,4.178685008505288,2.943569262628504,13521,1
Abraham Baldwin Agricultural College,0.2741979709350151,1.1790512750205648,8.774335069920483,8.417877707704962,0.08225939128050452,78.99643542637784,1.1516314779270633,0.13709898546750754,0.9871126953660542,3647,1
Agnes Scott College,0.08976660682226212,6.014362657091562,35.18850987432675,12.567324955116696,0.26929982046678635,34.47037701974865,5.475763016157989,2.423698384201077,3.500897666068223,1114,1
Albany State University,0.20524155352068205,0.4104831070413641,78.78118092832334,4.673192295547837,0.0,9.172718661193558,1.9576886643511209,4.325860435743606,0.47363435427849704,6334,2
The Art Institute of Atlanta,0.437636761487965,0.87527352297593,71.33479212253829,9.190371991247265,0.2188183807439825,7.658643326039387,3.282275711159737,4.3763676148796495,2.62582056892779,457,2
Point University,0.49627791563275436,1.6377171215880892,23.424317617866006,7.94044665012407,0.1488833746898263,52.80397022332506,7.890818858560794,3.1761786600496276,2.481389578163772,2015,1
Clark Atlanta University,0.1,0.075,60.099999999999994,0.22499999999999998,0.0,0.42500000000000004,0.0,38.175,0.8999999999999999,4000,0
Berry College,0.211864406779661,2.8389830508474576,8.559322033898304,10.127118644067796,0.0847457627118644,72.54237288135593,4.576271186440678,0.6355932203389831,0.423728813559322,2360,1
Beulah Heights University,0.0,24.528301886792452,48.24797843665768,5.929919137466308,0.0,9.164420485175203,0.2695417789757413,11.859838274932615,0.0,371,2
Brenau University,0.2958579881656805,2.921597633136095,28.291420118343197,10.428994082840237,0.07396449704142012,47.59615384615385,3.143491124260355,5.177514792899409,2.0710059171597637,2704,1
Brewton-Parker College,1.0976948408342482,2.0856201975850714,29.198682766191,9.879253567508233,0.43907793633369924,50.713501646542255,0.0,3.841931942919868,2.7442371020856204,911,1
College of Coastal Georgia,0.19065776930409914,1.938353987925008,19.47886876390213,8.13473149030823,0.1271051795360661,59.83476326660312,2.19256434699714,6.641245630759453,1.46170956466476,3147,1
Clayton  State University,0.2907473918248674,6.5845732854455274,61.72396100564392,10.68924234650248,0.11971951428082776,13.476996750470327,2.8219599794766546,2.7364460407046347,1.5563536856507612,5847,2
Columbus State University,0.25404465837678836,2.9148281855863085,37.33119400989437,7.808530552212862,0.20056157240272765,43.869501270223296,3.717074475197219,1.831795694611579,2.072469581494852,7479,1
Covenant College,0.7900677200902935,2.8216704288939054,1.3544018058690745,0.4514672686230248,0.1128668171557562,86.56884875846501,4.401805869074492,0.4514672686230248,3.0474040632054176,886,1
Dalton State College,0.375524629997791,2.1647890435166777,3.2250938811574996,34.85752153744202,0.04417936823503424,54.4510713496797,1.6788159929313013,2.054340622929092,1.1486635741108902,4527,3
South University-Savannah,0.554016620498615,5.8171745152354575,30.193905817174517,8.033240997229916,0.554016620498615,51.10803324099723,0.8310249307479225,2.21606648199446,0.6925207756232686,722,1
Emmanuel College,0.35294117647058826,0.9411764705882352,13.176470588235295,7.0588235294117645,0.7058823529411765,62.23529411764706,4.235294117647059,0.0,11.294117647058824,850,1
Emory University,0.08085708510208206,17.545987467151807,12.701300451452058,9.271612425038745,0.04716663297621454,37.07297351930463,4.076544707229971,2.0079509467017047,17.195606765042786,14841,5
Fort Valley State University,0.07677543186180423,0.4990403071017275,90.09596928982727,2.2264875239923225,0.0,3.262955854126679,2.495201535508637,0.3071017274472169,1.036468330134357,2605,2
Georgia Institute of Technology-Main Campus,0.05960791239844578,23.54070999646768,5.152772871776758,6.450900741787355,0.055192511480042394,32.9477216531261,3.1768809607912396,1.2517661603673613,27.364447191805013,45296,5
Georgia Southwestern State University,0.19543973941368079,2.736156351791531,25.895765472312704,5.635179153094462,0.03257328990228013,56.67752442996743,2.5407166123778504,0.4234527687296417,5.863192182410423,3070,1
Georgia College & State University,0.14251781472684086,1.599366587490103,7.37925574030087,6.0015835312747425,0.09501187648456057,79.61995249406176,3.1195566112430724,1.1243072050673,0.9184481393507521,6315,1
Georgia Southern University,0.2943369569483144,2.1584710176209723,24.79886974608532,7.566422039951336,0.11381029002001493,58.20807660609866,4.364035948353676,0.6475413052862917,1.8484360896354146,25481,1
Georgia State University,0.0931098696461825,13.862416474969876,39.040420637528754,12.520538941833717,0.05750903713440683,21.442655274400263,4.986855077226422,0.6052141527001862,7.3912805345601935,36516,2
University of Georgia,0.09604255423941685,10.357820080281725,7.565198118550989,6.658950427266235,0.0443273327258847,65.05282340483168,3.9919225749255056,1.177136946831827,5.055778560346738,40607,1
LaGrange College,0.29455081001472755,0.8836524300441826,26.656848306332844,3.5346097201767304,0.0,56.40648011782032,2.798232695139912,7.658321060382916,1.7673048600883652,679,1
Life University,1.452960406828914,3.922993098438068,20.81365782782419,20.777333817653467,0.0,41.264075553941154,0.0,3.632401017072285,8.136578278241918,2753,1
Mercer University,0.14624817189785128,8.381145235684553,31.949600629992126,6.581167735403308,0.10124873439082012,44.12194847564406,3.239959500506244,2.463719203509956,3.014962312971088,8889,1
Morehouse College,0.038955979742890535,0.0,98.44176081028438,0.038955979742890535,0.0,0.19477989871445267,0.8180755746007012,0.0,0.46747175691468645,2567,2
MORRIS BROWN COLLEGE,0.0,0.0,99.60474308300395,0.3952569169960474,0.0,0.0,0.0,0.0,0.0,253,2
Oglethorpe University,0.335345405767941,3.8900067069081152,22.132796780684107,22.468142186452045,0.0670690811535882,38.43058350100604,3.8900067069081152,2.1462105969148224,6.639839034205232,1491,3
Paine College,0.967741935483871,0.0,80.96774193548387,3.5483870967741935,0.0,0.967741935483871,4.193548387096775,3.870967741935484,5.483870967741936,310,2
Piedmont University,0.2170374389582203,1.1394465545306565,16.277807921866522,7.921866521975041,0.0,68.09549647314161,1.6820401519262074,3.85241454150841,0.8138903960933261,1843,1
Reinhardt University,0.7011393514461,0.9640666082383873,20.42068361086766,7.975460122699387,0.175284837861525,57.40578439964943,2.0157756354075373,6.134969325153374,4.206836108676599,1141,1
Savannah College of Art and Design,0.5422200560497137,5.629340806628488,11.04544900694529,6.323869867186548,0.20104788595101744,47.910320458145485,0.2802485682953576,5.020104788595102,23.047398562202996,16414,5
Savannah State University,0.10186757215619693,0.06791171477079797,84.61799660441426,5.5008488964346345,0.03395585738539898,3.8030560271646854,3.0560271646859083,1.0186757215619695,1.7996604414261461,2945,2
Shorter University,0.594059405940594,1.2541254125412542,17.557755775577558,9.372937293729374,0.19801980198019803,63.102310231023104,3.2343234323432344,2.7722772277227725,1.914191419141914,1515,1
Spelman College,0.9348807221147646,1.3539651837524178,84.71953578336557,0.0,0.19342359767891684,7.0599613152804634,1.1927788523533205,4.094132817537073,0.4513217279174726,3102,2
Thomas University,0.13063357282821686,1.6982364467668192,28.935336381450032,4.702808621815806,0.0,38.60222077073808,0.0,25.66949706074461,0.2612671456564337,1531,0
Toccoa Falls College,0.09775171065493646,3.3724340175953076,10.654936461388074,6.500488758553274,0.1466275659824047,74.68230694037146,2.541544477028348,1.270772238514174,0.7331378299120235,2046,1
Truett McConnell University,0.2503576537911302,2.1816881258941345,9.763948497854077,4.113018597997139,0.1072961373390558,75.92989985693849,0.0,6.044349070100143,1.6094420600858368,2796,1
Valdosta State University,0.17631501616220982,1.5672445881085315,34.577333725144484,9.16838084043491,0.09795278675678322,49.17229895190518,3.4773239298658045,0.5289450484866294,1.2342051131354688,10209,1
Wesleyan College,0.15151515151515152,1.5151515151515151,34.696969696969695,10.909090909090908,0.15151515151515152,39.54545454545455,4.848484848484849,2.727272727272727,5.454545454545454,660,1
University of West Georgia,0.15975784074665772,1.1939796518960732,30.404439586311277,7.458168670646599,0.08408307407718826,53.56091818716892,3.9855377112587234,1.8498276296981415,1.3032876481964182,11893,1
Young Harris College,0.6618133686300464,1.3898080741230974,8.40502978160159,6.485771012574454,0.3970880211780278,64.1958967571145,3.441429516876241,10.390469887491726,4.632693580410324,1511,1
Chaminade University of Honolulu,0.29548332629801605,24.69396369776277,2.4905023216547066,11.90375685943436,11.90375685943436,12.959054453355847,13.296749683410722,21.274799493457156,1.1819333051920642,2369,4
University of Hawaii at Hilo,0.9741350352704065,15.41820624790057,1.0749076251259657,15.183070204904267,7.6923076923076925,19.85220020154518,35.30399731273094,0.26872690628149143,4.23244877393349,2977,4
University of Hawaii at Manoa,0.2306805074971165,31.068470168816187,1.4627241270839886,12.35713536751599,2.857292649680193,21.474258152458845,23.298731257208765,0.5924294851630492,6.658278284575863,19074,4
Hawaii Pacific University,0.3281378178835111,12.284659557013946,4.470877768662838,17.063166529942574,6.583264971287941,20.98031173092699,24.56931911402789,2.235438884331419,11.484823625922887,4876,4
University of Hawaii-West Oahu,0.10298661174047373,38.34534843803639,1.6477857878475797,14.967387572948851,4.359766563680055,7.483693786474426,31.92584963954686,0.3432887058015791,0.8238928939237898,2913,4
Boise Bible College,0.0,0.0,4.166666666666666,3.125,1.0416666666666665,88.54166666666666,0.0,1.0416666666666665,2.083333333333333,96,1
Boise State University,0.3982385602144362,2.6804518475971664,1.681026230135937,13.708596591996935,0.35994639096304804,71.9088646371817,5.027761822707257,2.982959984683132,1.2521539345203905,26115,1
Idaho State University,1.2194130558491179,1.544589870742216,1.3007072595723925,12.624989838224534,0.2764002926591334,72.01040565807658,3.316803511909601,5.633688318022926,2.0730021949435002,12301,1
University of Idaho,0.964630225080386,1.7206917528460937,1.1384374728426176,9.576779351698967,0.2259494220909012,73.03380550968976,4.127922134353002,3.5804293039019726,5.631354827496306,11507,1
The College of Idaho,0.7393715341959335,1.8484288354898337,2.033271719038817,13.77079482439926,0.6469500924214419,55.17560073937153,5.730129390018484,2.5878003696857674,17.46765249537893,1082,1
Lewis-Clark State College,2.7495995728777363,0.7474639615589963,0.9343299519487455,7.9284570208222105,0.2669514148424987,77.68286171916711,4.431393486385478,3.897490656700481,1.3614522156967432,3746,1
Northwest Nazarene University,0.6749156355455568,1.574803149606299,1.687289088863892,11.754780652418448,0.44994375703037126,76.77165354330708,5.230596175478065,1.0686164229471318,0.7874015748031495,1778,1
Brigham Young University-Idaho,0.21848778560304952,1.4108732538409687,2.698556586012133,18.580759128838064,0.6996257815587011,63.20572716918858,1.9013086023754737,7.84231690026265,3.442344792320387,43023,1
American Academy of Art College,0.0,6.306306306306306,14.414414414414415,36.03603603603604,0.0,39.63963963963964,3.6036036036036037,0.0,0.0,111,3
School of the Art Institute of Chicago,0.22650056625141565,9.682899207248017,4.55832389580974,11.155152887882219,0.028312570781426957,35.53227633069083,3.5107587768969424,4.388448471121178,30.91732729331823,3532,5
Augustana College,0.08514261387824607,2.852277564921243,3.9165602383993185,12.77139208173691,0.0,60.70668369518945,3.5334184759472116,1.277139208173691,14.857386121753938,2349,1
Aurora University,0.18587360594795538,3.109158499493072,7.654613044947617,32.05474822575194,0.11828320378506252,47.61743832375803,2.41635687732342,6.30280500168976,0.5407232173031429,5918,3
Blackburn College,0.0,0.2617801047120419,7.329842931937172,7.853403141361256,0.0,74.60732984293193,2.6178010471204187,7.329842931937172,0.0,382,1
Bradley University,0.3242074927953891,4.556916426512968,9.14985590778098,11.653458213256485,0.054034582132564846,60.93299711815562,2.7197406340057637,2.809798270893372,7.7989913544668585,5552,1
The Chicago School of Professional Psychology at Chicago,0.23148148148148145,6.481481481481481,14.506172839506174,15.972222222222221,0.07716049382716049,48.76543209876543,4.398148148148148,3.8580246913580245,5.709876543209877,1296,1
Chicago State University,0.3452740612861459,1.7695295640914976,68.70953819594303,5.265429434613725,0.04315925766076824,5.351747949935262,1.7695295640914976,9.149762624082866,7.596029348295209,2317,2
University of Chicago,0.07088718032608103,15.557009651562245,5.174764163803915,10.682152789137902,0.021811440100332626,31.91013686678663,4.307759419815693,2.0938982496319323,30.18158023883527,18339,5
Columbia College Chicago,0.10532651218778212,3.47577490219681,16.942521817634667,25.14294312368342,0.09027986758952752,43.665362624134815,4.860066205236232,1.1284983448690942,4.58922660246765,6646,3
Concordia University-Chicago,0.2614867388868136,2.4094135225999254,15.95069107209563,16.71647366454987,0.2054538662682107,51.9611505416511,3.2499066118789686,5.248412401942472,3.997011580127008,5354,1
DePaul University,0.09083520581345318,10.93847110006215,8.8205765645169,19.6347468566238,0.07171200458956829,46.17775015537601,3.7194626380456093,2.9258497872543865,7.620595687718124,20917,1
East-West University,1.3232514177693762,0.7561436672967864,37.42911153119093,36.672967863894144,0.1890359168241966,2.0793950850661624,2.0793950850661624,0.7561436672967864,18.714555765595463,529,3
Eastern Illinois University,0.13548605622671334,3.330698882240036,12.984080388393362,13.446991080501297,0.06774302811335667,55.32347295924128,2.1451958902562946,3.9065146212035677,8.659817093824094,8857,1
Elmhurst University,0.13401232913428035,6.941838649155723,5.655320289466631,25.328330206378986,0.08040739748056822,49.77217904047173,2.5462342535513267,4.690431519699812,4.851246314660949,3731,3
Eureka College,1.2522361359570662,0.35778175313059035,12.164579606440071,8.228980322003578,0.17889087656529518,71.01967799642217,1.9677996422182469,3.7567084078711988,1.073345259391771,559,1
Governors State University,0.1355319629545968,2.484752654167608,35.37384233114976,14.953693245990513,0.0677659814772984,28.890896769821552,2.800993901061667,2.800993901061667,12.491529252315338,4427,1
Greenville University,0.1838235294117647,0.3676470588235294,12.224264705882353,6.893382352941177,0.2757352941176471,60.20220588235294,2.6654411764705883,5.147058823529411,12.040441176470589,1088,1
Hebrew Theological College,0.0,0.0,0.0,1.25,0.0,93.125,0.625,3.75,1.25,160,1
University of Illinois Chicago,0.06815420629981925,18.054938216730378,8.148872492369692,28.070643316442943,0.02074258452603194,28.242510445372922,2.8506237591489616,1.9112810027558005,12.632233976353454,33747,5
Benedictine University,0.5123278898495036,15.145693243675954,9.542106948447007,14.31316042267051,0.2881844380403458,38.13640730067243,1.857188600704451,18.379763048350945,1.8251681075888568,3123,0
University of Illinois Urbana-Champaign,0.0439243797877574,17.775318012509665,5.193618666104435,10.784313725490197,0.05095228055379858,37.36734837304097,2.8990090659919883,3.412045821912994,22.473469674608197,56916,5
Illinois Wesleyan University,0.13097576948264572,7.138179436804191,7.334643091028161,9.102815979043877,0.13097576948264572,68.762278978389,2.161100196463654,0.5893909626719057,4.649639816633923,1527,1
Illinois College,0.1943634596695821,0.9718172983479106,8.551992225461614,10.10689990281827,0.0,70.94266277939747,2.9154518950437316,1.4577259475218658,4.8590864917395535,1029,1
Illinois Institute of Technology,0.04320898746939363,9.549186230735993,3.816793893129771,11.479187671035575,0.08641797493878726,27.221662105717993,2.390897306639781,2.5493302606942247,42.86331556963848,6943,5
Illinois State University,0.10636754822801334,2.5528211574723203,10.104917081661267,12.063046946767878,0.048348885558187886,67.22912536866025,3.75187351931538,0.5850215152540734,3.558477977082628,20683,1
Judson University,0.10277492291880781,2.158273381294964,10.894141829393627,32.476875642343266,0.20554984583761562,38.643371017471736,1.1305241521068858,5.755395683453238,8.633093525179856,973,3
Knox College,0.28355387523629494,4.44234404536862,6.332703213610586,13.137996219281664,0.0,48.582230623818525,6.238185255198488,2.7410207939508506,18.24196597353497,1058,1
Lake Forest College,0.3993154592127781,6.217912150598973,3.4227039361095266,20.13690815744438,0.17113519680547634,47.461494580718764,3.080433542498574,3.993154592127781,15.116942384483743,1753,1
Lewis University,0.10747735298633503,5.512052817442039,5.926608321817903,18.11761093198219,0.1381851681252879,49.34745892829725,2.2570244127130357,1.0901274374328267,17.503454629203134,6513,1
Lincoln Christian University,0.0,1.937984496124031,9.30232558139535,3.488372093023256,0.0,77.13178294573643,1.937984496124031,1.937984496124031,4.263565891472868,258,1
Loyola University Chicago,0.10059766850109475,12.071720220131368,7.077341854547606,18.474465944730458,0.07692762885377834,52.2575300313628,4.195514527486834,2.2900763358778624,3.4558257885081956,16899,1
McKendree University,0.15306122448979592,0.25510204081632654,10.76530612244898,5.86734693877551,0.10204081632653061,59.94897959183674,5.918367346938775,5.918367346938775,11.071428571428571,1960,1
Methodist College,0.21929824561403508,5.0438596491228065,16.00877192982456,2.631578947368421,0.0,69.2982456140351,3.508771929824561,3.289473684210526,0.0,456,1
Millikin University,0.16602102933038185,2.102933038184837,17.432208079690096,4.095185390149418,0.16602102933038185,65.13558384061982,2.6563364692861096,1.770890979524073,6.474820143884892,1807,1
Monmouth College,0.2607561929595828,1.4341590612777053,8.735332464146023,11.734028683181226,0.0,68.0573663624511,3.911342894393742,3.389830508474576,2.4771838331160363,767,1
Moody Bible Institute,0.24896265560165973,3.9834024896265556,8.38174273858921,8.091286307053942,0.08298755186721991,56.09958506224066,2.946058091286307,9.253112033195022,10.91286307053942,2410,1
National Louis University,0.14617940199335547,2.485049833887043,19.24252491694352,37.67441860465116,0.0398671096345515,28.624584717607977,1.9667774086378738,7.136212624584718,2.6843853820598005,7525,3
North Central College,0.11131725417439704,4.601113172541744,5.343228200371057,15.695732838589983,0.0,62.78293135435993,2.6345083487940633,4.823747680890538,4.007421150278293,2695,1
North Park University,0.2255639097744361,8.1203007518797,10.075187969924812,27.368421052631582,0.2255639097744361,36.31578947368421,3.007518796992481,5.939849624060151,8.721804511278195,2660,3
Northern Illinois University,0.21726627899546297,6.121796919930985,17.26627899546297,20.224934500607066,0.06390184676337146,46.52054444373442,2.8116812575883445,0.6006773595756918,6.172918397341683,15649,1
Northwestern University,0.09498726307154268,15.96217779888606,5.595613315487241,10.060014679849747,0.07339924873710116,36.958680540563876,4.572341436034714,5.984197573507189,20.69858814386253,23161,5
Northeastern Illinois University,0.10423905489923557,9.016678248783878,10.85823488533704,36.95274496177901,0.17373175816539263,28.57887421820709,1.9631688672689367,9.833217512161223,2.5191104933981934,5756,3
Olivet Nazarene University,0.2457757296466974,3.0414746543778803,9.216589861751153,11.551459293394778,1.1367127496159755,65.83717357910906,3.655913978494624,3.8095238095238098,1.5053763440860215,3255,1
Quincy University,0.07651109410864575,1.300688599846978,8.951798010711553,5.58530986993114,0.0,74.44529456771232,0.22953328232593728,4.361132364192808,5.049732211170619,1307,1
Rockford University,0.1693480101608806,1.6088060965283657,10.838272650296359,14.394580863674852,0.0846740050804403,40.135478408128705,2.7095681625740897,21.168501270110077,8.890770533446233,1181,0
Roosevelt University,0.37583892617449666,5.906040268456376,19.248322147651006,28.7248322147651,0.08053691275167785,33.422818791946305,3.328859060402684,3.946308724832215,4.966442953020135,3725,3
Dominican University,0.1251564455569462,3.3479349186483107,6.351689612015019,52.816020025031285,0.0625782227784731,32.07133917396746,1.1576971214017522,3.254067584480601,0.8135168961201502,3196,3
University of St Francis,0.18198362147406735,3.5183500151653018,8.128601759175009,20.260843190779497,0.1516530178950561,62.75401880497422,2.396117682741887,1.1525629360024265,1.4558689717925388,3297,1
Saint Xavier University,0.08515469770082316,2.2707919386886175,12.035197275049674,44.73460119216577,0.08515469770082316,35.395969344308824,2.327561737155833,3.065569117229634,0.0,3523,3
University of Illinois Springfield,0.09528346831824679,4.597427346355407,11.862791805621725,8.242020009528348,0.09528346831824679,55.454978561219626,2.906145783706527,1.3816102906145784,15.364459266317294,4198,1
Saint Anthony College of Nursing,0.0,4.545454545454546,5.371900826446281,14.87603305785124,0.4132231404958678,73.55371900826447,1.2396694214876034,0.0,0.0,242,1
Southern Illinois University-Carbondale,0.2340866120464572,2.520932745115693,14.990546502205815,8.075988115602772,0.10803997479067254,63.779598451427034,3.0161159629062753,0.06302331862789232,7.211668317277392,11107,1
Southern Illinois University-Edwardsville,0.14378145219266716,2.548126847192268,12.500998482306894,5.767233804616982,0.1278057352823708,63.0082274942088,3.338924834251937,5.391804457225018,7.17309689272306,12519,1
Telshe Yeshiva-Chicago,0.0,0.0,0.0,0.0,0.0,97.77777777777777,0.0,0.0,2.2222222222222223,90,1
Trinity Christian College,0.4405286343612335,2.2026431718061676,13.876651982378855,19.7136563876652,0.3303964757709251,56.497797356828194,0.0,0.4405286343612335,6.497797356828194,908,1
Trinity International University-Illinois,0.08051529790660225,6.521739130434782,10.305958132045088,9.742351046698873,0.322061191626409,43.88083735909823,2.49597423510467,5.877616747181964,20.77294685990338,1242,5
VanderCook College of Music,0.0,1.9011406844106464,6.4638783269961975,10.646387832699618,0.0,69.96197718631178,3.4220532319391634,2.2813688212927756,5.323193916349809,263,1
Western Illinois University,0.13083867591259976,1.151380348030878,17.139866544550568,10.048410310087661,0.11775480832133978,52.81957346591653,2.4205155043830957,1.6747350516812771,14.496925291116053,7643,1
Wheaton College,0.10398613518197573,8.873483535528596,2.8422876949740035,7.279029462738301,0.03466204506065858,67.59098786828423,5.37261698440208,1.559792027729636,6.34315424610052,2885,1
Anderson University,0.0,1.3953488372093024,11.24031007751938,5.038759689922481,0.0,72.17054263565892,4.728682170542635,3.1782945736434107,2.248062015503876,1290,1
Ball State University,0.1213530869191485,2.2197502148960915,9.02563583961167,7.635131718663094,0.07078930070283664,73.6057035950852,3.8934115386560144,1.7242251099762351,1.70399959548971,19777,1
Bethel University,0.15479876160990713,1.9349845201238391,7.430340557275541,10.371517027863778,0.0,68.65325077399382,4.179566563467492,0.696594427244582,6.578947368421052,1292,1
Butler University,0.16289592760180996,3.945701357466063,4.579185520361992,5.9366515837104075,0.0,79.83710407239819,3.276018099547511,0.9773755656108597,1.2850678733031675,5525,1
Calumet College of Saint Joseph,0.1519756838905775,1.0638297872340425,29.48328267477204,36.32218844984803,0.0,29.48328267477204,2.735562310030395,0.7598784194528876,0.0,658,3
DePauw University,0.0,2.682648401826484,5.707762557077626,7.9908675799086755,0.0,58.9041095890411,2.4543378995433787,1.36986301369863,20.89041095890411,1752,1
Earlham College,0.0,2.363367799113737,7.23781388478582,7.828655834564254,0.0,55.98227474150664,3.9881831610044314,5.1698670605613,17.429837518463813,677,1
University of Evansville,0.2974714923153198,3.371343579573624,6.197322756569163,4.759543877045116,0.09915716410510658,72.7317798710957,3.619236489836391,4.561229548834903,4.36291522062469,2017,1
Franklin College,0.10427528675703858,1.7726798748696557,5.630865484880084,5.526590198123045,0.0,80.70907194994787,4.37956204379562,1.1470281543274243,0.7299270072992701,959,1
Goshen College,0.13020833333333331,2.473958333333333,5.208333333333334,27.864583333333332,0.13020833333333331,48.69791666666667,2.213541666666667,2.994791666666667,10.286458333333332,768,3
Grace College and Theological Seminary,0.24213075060532688,1.6464891041162228,3.922518159806295,6.973365617433414,0.14527845036319612,79.0314769975787,2.5181598062953996,1.4043583535108959,4.116222760290557,2065,1
Hanover College,1.5124555160142348,1.6903914590747333,6.227758007117438,3.469750889679715,0.0,74.28825622775801,4.893238434163702,3.291814946619217,4.6263345195729535,1124,1
Holy Cross College,0.6912442396313364,1.6129032258064515,5.529953917050691,24.42396313364055,0.0,53.686635944700456,4.838709677419355,3.686635944700461,5.529953917050691,434,1
Huntington University,0.4755434782608696,2.2418478260869565,3.3288043478260874,2.377717391304348,0.33967391304347827,82.8125,4.755434782608696,0.0,3.6684782608695654,1472,1
Purdue University Fort Wayne,0.17642518469511523,4.576028228029552,5.491233873635461,8.843312382842651,0.03307972213033411,72.38945859521446,3.991619803726982,0.29771749917300694,4.201124710552431,9069,1
Indiana University-Purdue University-Indianapolis,0.06543746872473921,7.3059009199738245,9.346010239039224,10.93575580276377,0.015397051464644521,60.444974787328235,4.880865314292313,0.5427460641287194,6.462912352284538,25979,1
University of Indianapolis,0.17935432443204463,3.726584296532483,11.23953766440813,7.971303308090873,0.09964129135113592,62.49501793543244,3.347947389398167,4.184934236747708,6.755679553607015,5018,1
Indiana Institute of Technology,0.1926782273603083,0.9248554913294799,9.171483622350674,5.472061657032755,0.3082851637764933,27.47591522157996,1.8497109826589597,39.383429672447015,15.221579961464354,2595,0
University of Southern Indiana,0.15253867945086075,2.3752451514491177,4.488995423839617,4.3582479843103075,0.07626933972543037,82.09849640444541,3.5519721072129,1.405534974940074,1.4926999346262804,9178,1
Indiana State University,0.18480018480018479,1.6747516747516746,15.003465003465003,6.364056364056364,0.1155001155001155,69.51951951951952,4.2042042042042045,0.589050589050589,2.344652344652345,8658,1
Indiana University-Kokomo,0.10541110330288123,1.6163035839775124,4.181307097680956,9.346451159522136,0.035137034434293744,76.03654251581166,4.3218552354181305,3.408292340126493,0.9486999297259312,2846,1
Indiana University-South Bend,0.16181229773462785,2.103559870550162,8.483587609801202,18.146093388811835,0.0,63.199260286638925,5.4322699953767914,0.624133148404993,1.8492834026814609,4326,1
Indiana University-Bloomington,0.05531326454632486,8.418253377300287,4.150622274226146,7.573662376342942,0.02340176576959898,62.995426018508674,4.5527071588128925,0.712690139346878,11.51792362514626,47005,1
Indiana University-Northwest,0.031269543464665414,2.9706066291432145,18.2614133833646,27.07942464040025,0.031269543464665414,46.37273295809881,3.564727954971857,1.188242651657286,0.5003126954346466,3198,3
Indiana University-Southeast,0.08169934640522876,2.1514161220043575,5.855119825708061,5.364923747276689,0.0,80.90958605664488,4.493464052287582,0.789760348583878,0.3540305010893246,3672,1
Indiana University-East,0.1316222441592629,2.4350115169463638,5.528134254689043,6.745640013162224,0.03290556103981573,75.9460348798947,4.310628496215861,2.7640671273445214,2.1059559065482065,3039,1
Manchester University,0.16433853738701726,2.3007395234182417,8.299096138044373,7.8882497945768275,0.16433853738701726,58.504519309778146,3.61544782251438,18.241577649958916,0.8216926869350863,1217,1
Marian University,0.054039448797622264,4.917589840583626,13.753039718994867,10.186436098351797,0.13509862199405567,60.36206430694408,4.917589840583626,3.431504998649014,2.2426371251013237,3701,1
Indiana Wesleyan University-Marion,0.2689204763734153,2.1129466000768344,6.069919323857087,4.1490587783326935,0.0384172109104879,80.13830195927775,3.073376872839032,2.7660391855551287,1.3830195927775644,2603,1
Martin University,0.0,0.0,93.04812834224599,0.53475935828877,0.0,2.6737967914438503,2.13903743315508,1.6042780748663104,0.0,187,2
University of Notre Dame,0.15261350629530715,5.059137733689432,3.5864173979397176,11.690194582220528,0.1220908050362457,59.992369324685235,5.059137733689432,1.2056466997329265,13.132392216711178,13105,1
Oakland City University,0.45454545454545453,1.3636363636363635,12.613636363636363,2.727272727272727,0.0,66.81818181818183,4.545454545454546,5.0,6.4772727272727275,880,1
Rose-Hulman Institute of Technology,0.2742230347349177,7.815356489945155,3.70201096892139,5.118829981718465,0.0,67.82449725776965,5.850091407678245,1.2797074954296161,8.135283363802559,2188,1
University of Saint Francis-Fort Wayne,0.2627430373095113,1.8392012611665791,9.931686810299526,8.723068838675776,0.1576458223857068,70.67787703625854,3.836048344718865,2.207041513399895,2.364687335785602,1903,1
Saint Mary-of-the-Woods College,0.5231037489102005,1.4821272885789014,7.497820401046207,8.195292066259809,0.17436791630340018,74.19354838709677,4.3591979075850045,2.4411508282476024,1.1333914559721012,1147,1
Saint Mary's College,0.0,1.7774851876234363,1.9749835418038184,14.21988150098749,0.06583278472679394,75.64186965108625,2.7649769585253456,2.699144173798552,0.8558262014483212,1519,1
